title,category,link
Mentored By Shibu Bjps Sunil Banks On Young Voters In Third Battle For Dumka,city,https://timesofindia.indiatimes.com/city/ranchi/mentored-by-shibu-bjps-sunil-banks-on-young-voters-in-third-battle-for-dumka/articleshow/69349074.cms
Congress Fielded 2 Batsmen To Shield Naamdaar From Poll Defeat Modi,city,https://timesofindia.indiatimes.com/city/ranchi/congress-fielded-2-batsmen-to-shield-naamdaar-from-poll-defeat-modi/articleshow/69349059.cms
Video Of Crpf Jawan Feeding Kashmiri Boy Goes Viral,city,https://timesofindia.indiatimes.com/city/srinagar/video-of-crpf-jawan-feeding-kashmiri-boy-goes-viral/articleshow/69332065.cms
Jaish Terrorist Carrying Rs 2 Lakh Reward Arrested By Delhi Police In Srinagar,city,https://timesofindia.indiatimes.com/city/srinagar/jaish-terrorist-carrying-rs-2-lakh-reward-arrested-by-delhi-police-in-srinagar/articleshow/69319615.cms
Man Ends Life As Cops Foist A Case On Him,city,https://timesofindia.indiatimes.com/city/salem/man-ends-life-as-cops-foist-a-case-on-him/articleshow/69349872.cms
Woman Held For Bid To Kidnap Kids,city,https://timesofindia.indiatimes.com/city/salem/woman-held-for-bid-to-kidnap-kids/articleshow/69333178.cms
Name In History Sheet Alone Not Enough To Deny Passport,city,https://timesofindia.indiatimes.com/city/salem/name-in-history-sheet-alone-not-enough-to-deny-passport/articleshow/69320733.cms
Erratic Power Cuts Cripple Life In Meghalaya,city,https://timesofindia.indiatimes.com/city/shillong/erratic-power-cuts-cripple-life-in-meghalaya/articleshow/69340083.cms
Hc Lens On Meghalaya Hospital After Woman Dies Of Equipment Shortage,city,https://timesofindia.indiatimes.com/city/shillong/hc-lens-on-meghalaya-hospital-after-woman-dies-of-equipment-shortage/articleshow/69320868.cms
Seven Bjp Workers Injured In Kullu Bus Accident,city,https://timesofindia.indiatimes.com/city/shimla/seven-bjp-workers-injured-in-kullu-bus-accident/articleshow/69354946.cms
Inclement Weather May Play A Spoilpost For Many Tribals,city,https://timesofindia.indiatimes.com/city/shimla/inclement-weather-may-play-a-spoilpost-for-many-tribals/articleshow/69349982.cms
Country Cant Be Run With A 56 Inch Chest Sidhu,city,https://timesofindia.indiatimes.com/city/shimla/country-cant-be-run-with-a-56-inch-chest-sidhu/articleshow/69349973.cms
Bengal Man Forges Identity To Get Home In Hindu Locality,city,https://timesofindia.indiatimes.com/city/surat/bengal-man-forges-identity-to-get-home-in-hindu-locality/articleshow/69349784.cms
10 Lakh Trees To Be Planted Again But How Many Will Survive,city,https://timesofindia.indiatimes.com/city/surat/10-lakh-trees-to-be-planted-again-but-how-many-will-survive/articleshow/69349714.cms
Cid Begins Probe Into Cheating Complaint Against Surat Firm,city,https://timesofindia.indiatimes.com/city/surat/cid-begins-probe-into-cheating-complaint-against-surat-firm/articleshow/69349626.cms
Maharashtra Family Faces Social Boycott For Opposing Virginity Test,city,https://timesofindia.indiatimes.com/city/thane/maharashtra-family-faces-social-boycott-for-opposing-virginity-test/articleshow/69354683.cms
3 Firm Directors Booked In Rs 34 Lakh Cheating Case,city,https://timesofindia.indiatimes.com/city/thane/3-firm-directors-booked-in-rs-34-lakh-cheating-case/articleshow/69352835.cms
Digging Roads After Wed To Invite Fir Tmc To Contractors Utilities,city,https://timesofindia.indiatimes.com/city/thane/digging-roads-after-wed-to-invite-fir-tmc-to-contractors-utilities/articleshow/69349663.cms
Kamal Haasan Wants To Garner Muslim Votes By Defaming Hindus Say Bjps L Ganesan,city,https://timesofindia.indiatimes.com/city/trichy/kamal-haasan-wants-to-garner-muslim-votes-by-defaming-hindus-say-bjps-l-ganesan/articleshow/69362068.cms
50 Bonded Labourers Rescued From 3 Brick Kiln Near Thanjavur In Tamil Nadu,city,https://timesofindia.indiatimes.com/city/trichy/50-bonded-labourers-rescued-from-3-brick-kiln-near-thanjavur-in-tamil-nadu/articleshow/69359822.cms
2 5 Yr Old Girl Sets Archery Record,city,https://timesofindia.indiatimes.com/city/trichy/2-5-yr-old-girl-sets-archery-record/articleshow/69349906.cms
Kerala Lsgd Forms Committee To Monitor Usage Of Plastic In Road Tarring,city,https://timesofindia.indiatimes.com/city/thiruvananthapuram/kerala-lsgd-forms-committee-to-monitor-usage-of-plastic-in-road-tarring/articleshow/69359915.cms
Tech Committee To Scrutinize Lsgd Manual For Public Works,city,https://timesofindia.indiatimes.com/city/thiruvananthapuram/tech-committee-to-scrutinize-lsgd-manual-for-public-works/articleshow/69359875.cms
Train Services To Be Regulated Due To Line Block From 18 22,city,https://timesofindia.indiatimes.com/city/thiruvananthapuram/train-services-to-be-regulated-due-to-line-block-from-18-22/articleshow/69356817.cms
Minor Raped In Udaipur 4 Held,city,https://timesofindia.indiatimes.com/city/udaipur/minor-raped-in-udaipur-4-held/articleshow/69352813.cms
Constables Wife Alleges Rape By Acquaintance,city,https://timesofindia.indiatimes.com/city/udaipur/constables-wife-alleges-rape-by-acquaintance/articleshow/69332580.cms
17 Yearr Old Girl Gets Her Marriage Annulled,city,https://timesofindia.indiatimes.com/city/udaipur/17-yearr-old-girl-gets-her-marriage-annulled/articleshow/69321116.cms
Cops To Hold Lok Durbar To Deal With Money Lenders,city,https://timesofindia.indiatimes.com/city/vadodara/cops-to-hold-lok-durbar-to-deal-with-money-lenders/articleshow/69349820.cms
5 75l E Challans Issued To Traffic Offenders In 1 Yr,city,https://timesofindia.indiatimes.com/city/vadodara/5-75l-e-challans-issued-to-traffic-offenders-in-1-yr/articleshow/69349807.cms
Books On Pm Modi In Demand In Varanasi Booksellers,city,https://timesofindia.indiatimes.com/city/varanasi/books-on-pm-modi-in-demand-in-varanasi-booksellers/articleshow/69355171.cms
Modi Less Final Campaign Strategy For Kashi,city,https://timesofindia.indiatimes.com/city/varanasi/modi-less-final-campaign-strategy-for-kashi/articleshow/69350043.cms
Yogi Seeks Presidents Rule In Bengal,city,https://timesofindia.indiatimes.com/city/varanasi/yogi-seeks-presidents-rule-in-bengal/articleshow/69349905.cms
Private Travels Bus Drivers Caught In Inebriated State,city,https://timesofindia.indiatimes.com/city/vijayawada/private-travels-bus-drivers-caught-in-inebriated-state/articleshow/69348702.cms
Rajas Selection Challenged In Hc,city,https://timesofindia.indiatimes.com/city/vijayawada/rajas-selection-challenged-in-hc/articleshow/69348670.cms
Raja Takes Oath As Info Commissioner,city,https://timesofindia.indiatimes.com/city/vijayawada/raja-takes-oath-as-info-commissioner/articleshow/69348647.cms
Heritage Structures In Visakhapatnam To Be Documented For The First Time,city,https://timesofindia.indiatimes.com/city/visakhapatnam/heritage-structures-in-visakhapatnam-to-be-documented-for-the-first-time/articleshow/69360167.cms
Attack On Vros Collector Vows Action Against Culprits,city,https://timesofindia.indiatimes.com/city/visakhapatnam/attack-on-vros-collector-vows-action-against-culprits/articleshow/69348790.cms
Admiral Lanba On Three Day Farewell Visit To Enc,city,https://timesofindia.indiatimes.com/city/visakhapatnam/admiral-lanba-on-three-day-farewell-visit-to-enc/articleshow/69348763.cms
Former Kolkata Police Chief Rajeev Kumar Reports To Mha Day After Relieved From Duty By Ec,india,https://timesofindia.indiatimes.com/india/former-kolkata-police-chief-rajeev-kumar-reports-to-mha-day-after-relieved-from-duty-by-ec/articleshow/69361338.cms
Violence In Communally Sensitive Bhaderwah Valley In Jk Curfew Clamped,india,https://timesofindia.indiatimes.com/india/violence-in-communally-sensitive-bhaderwah-valley-in-jk-curfew-clamped/articleshow/69360804.cms
Sc To Pass Order On Cbi Plea For Vacating Interim Protection Granted To Rajeev Kumar Tomorrow,india,https://timesofindia.indiatimes.com/india/sc-to-pass-order-on-cbi-plea-for-vacating-interim-protection-granted-to-rajeev-kumar-tomorrow/articleshow/69361508.cms
Trump Kushner Immigration Proposal Will Lead To Greater Brain Drain,world,https://timesofindia.indiatimes.com/world/us/trump-kushner-immigration-proposal-will-lead-to-greater-brain-drain/articleshow/69362615.cms
Sri Lankan Army Probes Possible Additional Extremist Groups,world,https://timesofindia.indiatimes.com/world/south-asia/sri-lankan-army-probes-possible-additional-extremist-groups/articleshow/69361992.cms
Infosys To Allocate 50 Mn Shares To Incentivise Employees,business,https://timesofindia.indiatimes.com/business/india-business/infosys-to-allocate-50-mn-shares-to-incentivise-employees/articleshow/69362396.cms
Air India Chairman Gives Stern Warning To Staff Over Sexual Harassment,business,https://timesofindia.indiatimes.com/business/india-business/air-india-chairman-gives-stern-warning-to-staff-over-sexual-harassment/articleshow/69362286.cms
Ap Eamcet 2019 Result Date Postponed Check New Date Here,home,https://timesofindia.indiatimes.com/home/education/news/ap-eamcet-2019-result-date-postponed-check-new-date-here/articleshow/69362662.cms
Gujarat Tat Result 2019 Released Tatresult Sebgujarat Com Check Here,home,https://timesofindia.indiatimes.com/home/education/news/gujarat-tat-result-2019-released-tatresult-sebgujarat-com-check-here/articleshow/69362539.cms
Delhi Capitals Team 2019 Players List Delhi Team 2019,sports,https://timesofindia.indiatimes.com/sports/cricket/ipl/top-stories/delhi-capitals-team-2019-players-list-delhi-team-2019/articleshow/67149933.cms
Mi Team 2019 Players List Mumbai Indians Team 2019,sports,https://timesofindia.indiatimes.com/sports/cricket/ipl/top-stories/mi-team-2019-players-list-mumbai-indians-team-2019/articleshow/67151175.cms
Rajasthan Royals Team 2019 Players List Rr Team 2019,sports,https://timesofindia.indiatimes.com/sports/cricket/ipl/top-stories/rajasthan-royals-team-2019-players-list-rr-team-2019/articleshow/67151472.cms
Rcb Team 2019 Players List Royal Challengers Bangalore Team 2019,sports,https://timesofindia.indiatimes.com/sports/cricket/ipl/top-stories/rcb-team-2019-players-list-royal-challengers-bangalore-team-2019/articleshow/67151637.cms
Ls Polls Top Constituencies Contenders In Maharashtra,elections,https://timesofindia.indiatimes.com/elections/lok-sabha-elections-2019/maharashtra/news/ls-polls-top-constituencies-contenders-in-maharashtra/articleshow/68597025.cms
Amid Rumblings Over Ticket Denials Bjp Names 43 More Nominees For Lok Sabha Polls,elections,https://timesofindia.indiatimes.com/elections/news/amid-rumblings-over-ticket-denials-bjp-names-43-more-nominees-for-lok-sabha-polls/articleshow/68588890.cms
No Surprise List Bjp Pits Tamilisai Against K Kanimozhi,city,https://timesofindia.indiatimes.com/city/chennai/no-surprise-list-bjp-pits-tamilisai-against-k-kanimozhi/articleshow/68515621.cms?
Shiv Sena Announces 21 Lok Sabha Candidates For Maharashtra,city,https://timesofindia.indiatimes.com/city/mumbai/shiv-sena-announces-21-lok-sabha-candidates-for-maharashtra/articleshow/68523309.cms
Bjp Lok Sabha Candidates First List Party Announces Two Names From Andhra Pradesh,city,https://timesofindia.indiatimes.com/city/amaravati/bjp-lok-sabha-candidates-first-list-party-announces-two-names-from-andhra-pradesh/articleshow/68516370.cms?
Who Is Modi To Ask About Our Pm Candidate,elections,https://timesofindia.indiatimes.com/elections/news/who-is-modi-to-ask-about-our-pm-candidate/articleshow/68661875.cms
Two Sitting Mps From State Denied Tickets In Bjps List,city,https://timesofindia.indiatimes.com/city/pune/two-sitting-mps-from-state-denied-tickets-in-bjps-list/articleshow/68514735.cms
Bjps Nationalism Is About Using Religion And Martyrs For Politics Priyanka Gandhi To Cadres,elections,https://timesofindia.indiatimes.com/elections/lok-sabha-elections-2019/uttar-pradesh/news/bjps-nationalism-is-about-using-religion-and-martyrs-for-politics-priyanka-gandhi-to-cadres/articleshow/68629775.cms
Karnataka Bjp Lok Sabhas Candidate First List Excludes Tejaswini,city,https://timesofindia.indiatimes.com/city/bengaluru/karnataka-bjp-lok-sabhas-candidate-first-list-excludes-tejaswini/articleshow/68516828.cms
Ammk Releases Final List Of Candidates For Lok Sabha And Assembly Bypolls,city,https://timesofindia.indiatimes.com/city/chennai/ammk-releases-final-list-of-candidates-for-lok-sabha-and-assembly-bypolls/articleshow/68517453.cms
Lok Sabha Elections 2019 Bjps First List In West Bengal Pins Hope On Hardcore Politicians Turncoats,city,https://timesofindia.indiatimes.com/city/kolkata/lok-sabha-elections-2019-bjps-first-list-in-west-bengal-pins-hope-on-hardcore-politicians-turncoats/articleshow/68518786.cms
Lok Sabha Elections In Tamil Nadu Top Contenders And Key Constituencies,elections,https://timesofindia.indiatimes.com/elections/lok-sabha-elections-2019/tamil-nadu/news/lok-sabha-elections-in-tamil-nadu-top-contenders-and-key-constituencies/articleshow/68610103.cms?
Lok Sabha Elections 2019 Bsp Releases First List Of 11 Candidates,city,https://timesofindia.indiatimes.com/city/lucknow/lok-sabha-elections-2019-bsp-releases-first-list-of-11-candidates/articleshow/68522558.cms
Poll Battle 2019 Electioneering Hits New Low In Up Leaders Resort To Personal Attacks,elections,https://timesofindia.indiatimes.com/elections/lok-sabha-elections-2019/uttar-pradesh/news/poll-battle-2019-electioneering-hits-new-low-in-up-leaders-resort-to-personal-attacks/articleshow/68612027.cms
Agra Court Rejects Satta King Shyam Vohra Bail Plea,city,https://timesofindia.indiatimes.com/city/agra/agra-court-rejects-satta-king-shyam-vohra-bail-plea/articleshow/65506776.cms
Lok Sabha Election Govt Has Taken Measures To Set Up Chowkidar In Space Pm Modi In Odisha,elections,https://timesofindia.indiatimes.com/elections/lok-sabha-elections-2019/odisha/news/lok-sabha-election-govt-has-taken-measures-to-set-up-chowkidar-in-space-pm-modi-in-odisha/articleshow/68627439.cms
Arun Jaitley Calls Mahagathbandhan A Political Circus Recipe For Chaos,elections,https://timesofindia.indiatimes.com/elections/news/arun-jaitley-calls-mahagathbandhan-a-political-circus-recipe-for-chaos/articleshow/68633012.cms
After Withdrawals 116 Candidates In Race For 7 Seats In First Phase,elections,https://timesofindia.indiatimes.com/elections/lok-sabha-elections-2019/maharashtra/news/after-withdrawals-116-candidates-in-race-for-7-seats-in-first-phase/articleshow/68621605.cms
Pm Narendra Modi Taunts Chandrababu Naidu Calls Him U Turn Babu,elections,https://timesofindia.indiatimes.com/elections/lok-sabha-elections-2019/andhra-pradesh/news/pm-narendra-modi-taunts-chandrababu-naidu-calls-him-u-turn-babu/articleshow/68632761.cms
Caste Based Constituencies In Tamil Nadu For Lok Sabha Elections 2019,elections,https://timesofindia.indiatimes.com/elections/lok-sabha-elections-2019/tamil-nadu/news/caste-based-constituencies-in-tamil-nadu-for-lok-sabha-elections-2019/articleshow/68612749.cms
Congress Fields Urmila Matondkar From Mumbai North Ls Seat,elections,https://timesofindia.indiatimes.com/elections/news/congress-fields-urmila-matondkar-from-mumbai-north-ls-seat/articleshow/68626271.cms
Tejashwi Kicks Off Campaign In Gaya Bhagalpur,city,https://timesofindia.indiatimes.com/city/patna/tejashwi-kicks-off-campaign-in-gaya-bhagalpur/articleshow/68567953.cms
Rahul Gandhi Refused To Forge Alliance With Aap For Ls Polls Kejriwal,elections,https://timesofindia.indiatimes.com/elections/lok-sabha-elections-2019/delhi/news/rahul-gandhi-refused-to-forge-alliance-with-aap-for-ls-polls-kejriwal/articleshow/68664088.cms
Lok Sabha Elections Im Ambassador Of Modis New India Says Tejasvi Surya,elections,https://timesofindia.indiatimes.com/elections/lok-sabha-elections-2019/karnataka/news/lok-sabha-elections-im-ambassador-of-modis-new-india-says-tejasvi-surya/articleshow/68591078.cms
Jana Sena Promises Rs 5000 Pension For Farmers,city,https://timesofindia.indiatimes.com/city/vijayawada/jana-sena-promises-rs-5000-pension-for-farmers/articleshow/68568586.cms
